player_id,country_name,team_name,player_name,player_nickname
397625,Brazil,Brazil,Joel Camargo,
400622,Germany,Eintracht Frankfurt,Joel Gerezgiher,
33419,Australia,Hyderabad,Joel Joseph Chianese,Joel Chianese
33465,Australia,Australia,Joel King,
207619,Ecuador,Ecuador,Joel Leandro Ordóñez Guerrero,
16309,Spain,Everton,Joel Robles Blázquez,Joel Robles
16309,Spain,Atlético Madrid,Joel Robles Blázquez,Joel Robles
16309,Spain,Rayo Vallecano,Joel Robles Blázquez,Joel Robles
16309,Spain,Real Betis,Joel Robles Blázquez,Joel Robles
3443,England,Crystal Palace,Joel Ward,
35707,Canada,Canada,Joel Waterman,
13291,Brazil,Hoffenheim,Joelinton Cassio Apolinário de Lira,Joelinton
38552,England,Manchester City,Joey Barton,
21633,Netherlands,Netherlands,Joey Veerman,
25890,Spain,Real Murcia CF,Jofre González Mateu,Jofre Mateu
25890,Spain,Levante UD,Jofre González Mateu,Jofre Mateu
5691,Colombia,Colombia,Johan Andrés Mojica Palacio,Johan Mojica
5691,Colombia,Rayo Vallecano,Johan Andrés Mojica Palacio,Johan Mojica
5691,Colombia,Elche,Johan Andrés Mojica Palacio,Johan Mojica
5691,Colombia,Girona,Johan Andrés Mojica Palacio,Johan Mojica
52218,Belgium,Belgium,Johan Bakayoko,
39713,Netherlands,Netherlands,Johan Cruyff,Johan Cruyff
39713,Netherlands,Barcelona,Johan Cruyff,Johan Cruyff
39713,Netherlands,Ajax,Johan Cruyff,Johan Cruyff
6359,Switzerland,Hamburger SV,Johan Danon Djourou-Gbadjere,Johan Djourou
6359,Switzerland,Switzerland,Johan Danon Djourou-Gbadjere,Johan Djourou
26336,Mexico,Mexico,Johan Felipe Vásquez Ibarra,Johan Vásquez
7626,France,Clermont Foot,Johan Gastien,
31625,France,Troyes,Johan Martial,
39721,Netherlands,Ajax,Johan Neeskens,
39721,Netherlands,Netherlands,Johan Neeskens,
39721,Netherlands,Barcelona,Johan Neeskens,
7641,France,Stade de Reims,Johann Carrasso,
45975,France,Lyon,Johann Lepenant,
15381,Switzerland,Real Betis,Johann Vogel,
394414,Netherlands,Real Madrid,Johannes Anthonius Bernardus Metgod,John Metgod
9148,Germany,Eintracht Frankfurt,Johannes Flum,
6717,Germany,Schalke 04,Johannes Geis,
6717,Germany,Sevilla,Johannes Geis,
8883,Germany,Hertha Berlin,Johannes van den Bergh,
25856,Australia,Deportivo Alavés,John Aloisi,
25856,Australia,Osasuna,John Aloisi,
34386,Norway,Liverpool,John Arne Semundseth Riise,John Arne Riise
38570,England,England,John Barnes,
376517,England,Portsmouth,John Curtis,
4563,Scotland,Scotland,John Fleck,
6038,Sweden,Deportivo Alavés,John Guidetti,
6038,Sweden,Celta Vigo,John Guidetti,
6038,Sweden,Sweden,John Guidetti,
9974,Scotland,Scotland,John McGinn,
67040,Spain,Elche,John Nwankwo Donald Okeh,John Nwankwo
23635,England,Norwich City,John Ruddy,
3244,England,England,John Stones,
3244,England,Everton,John Stones,
20287,England,Chelsea,John Terry,
7721,"Congo, (Kinshasa)",Gazélec Ajaccio,John Tshibumbu,
9845,England,Liverpool,John Welsh,
21131,Ecuador,Ecuador,John Yeboah Zamora,John Yeboah
3872,England,Tottenham Hotspur,Johnnie Jackson,
39760,Sweden,Bayern Munich,Johnny Ekström,
19728,Netherlands,Atlético Madrid,Johnny Heitinga,
397727,Netherlands,Netherlands,Johnny Rep,
397727,Netherlands,Ajax,Johnny Rep,
3980,Haiti,Stade de Reims,Johny Placide,
30654,Ghana,Ghana,Jojo Wollacott,
35404,Spain,Athletic Club,Jokin Ezkieta Mendiburu,Jokin Ezkieta
35404,Spain,Barcelona,Jokin Ezkieta Mendiburu,Jokin Ezkieta
20285,England,Aston Villa,Joleon Lescott,
20285,England,West Bromwich Albion,Joleon Lescott,
24712,Spain,Cádiz,Jon Ander Garrido Moracia,Jon Garrido
9879,Spain,Leganés,Jon Ander Serantes Simon,Jon Ander Serantes
26764,Spain,Eibar,Jon Ansotegi Gorostola,
26764,Spain,Real Sociedad,Jon Ansotegi Gorostola,
26788,Spain,Athletic Club,Jon Aurtenetxe Borde,Jon Aurtenetxe
26788,Spain,Celta Vigo,Jon Aurtenetxe Borde,Jon Aurtenetxe
6906,Spain,Real Sociedad,Jon Bautista Orgilles,Jon Bautista
27343,Spain,Eibar,Jon Errasti Zabalete,Jon Errasti
10007,England,Liverpool,Jon Flanagan,
41091,Spain,Real Sociedad,Jon Gaztañaga Arrospide,Jon Gaztañaga
10774,Scotland,Scotland,Jon McLaughlin,
10488,Spain,Granada,Jon Miquel Toral Harper,Jon Toral
30277,Spain,Osasuna,Jon Moncayola Tollar,Jon Moncayola
47226,Spain,Athletic Club,Jon Morcillo Conesa,Jon Morcillo
397624,Brazil,Brazil,Jonas Eduardo Américo,Edu
9109,Germany,FC Heidenheim,Jonas Föhrenbach,
17083,Brazil,Valencia,Jonas Gonçalves Oliveira,Jonas
6040,Germany,FC Köln,Jonas Hector,
6040,Germany,Germany,Jonas Hector,
8804,Germany,Germany,Jonas Hofmann,
8804,Germany,Bayer Leverkusen,Jonas Hofmann,
8804,Germany,Borussia Mönchengladbach,Jonas Hofmann,
8804,Germany,Borussia Dortmund,Jonas Hofmann,
2950,France,Montpellier,Jonas Martin,
2950,France,Real Betis,Jonas Martin,
2950,France,Lille,Jonas Martin,
2950,France,Rennes,Jonas Martin,
20527,Sweden,West Bromwich Albion,Jonas Olsson,
29003,Switzerland,Montpellier,Jonas Omlin,
29003,Switzerland,Switzerland,Jonas Omlin,
29003,Switzerland,Borussia Mönchengladbach,Jonas Omlin,
41106,Spain,Elche,Jonatan Carmona Alamo,Jony Carmona
26158,Spain,Espanyol,Jonatan Soriano Casas,
25999,Spain,Celta Vigo,Jonathan Aspas Juncal,Jonathan Aspas
7560,France,Saint-Étienne,Jonathan Brison,
6930,Argentina,Espanyol,Jonathan Calleri,
6930,Argentina,Las Palmas,Jonathan Calleri,
6930,Argentina,Osasuna,Jonathan Calleri,
6802,Spain,Celta Vigo,Jonathan Castro Otto,Jonny Castro
7252,France,Marseille,Jonathan Clauss,
7252,France,Lens,Jonathan Clauss,
7252,France,France,Jonathan Clauss,
11730,Argentina,Leganés,Jonathan Cristian Silva,Jonathan Silva
23640,Canada,Canada,Jonathan David,
23640,Canada,Lille,Jonathan David,
2979,France,Caen,Jonathan Delaplace,
40417,England,Charlton Athletic,Jonathan Fortune,
7324,France,Lens,Jonathan Gradit,
9578,England,Norwich City,Jonathan Howson,
26288,Uruguay,RC Deportivo La Coruña,Jonathan Javier Rodríguez Portillo,Jonathan Rodríguez
22702,England,West Bromwich Albion,Jonathan Leko,
42428,France,Montpellier,Jonathan Ligali,
11497,France,Inter Milan,Jonathan Ludovic Biabiany,Jonathan Biabiany
297257,Spain,Getafe,Jonathan López Pérez,Jonathan López
3364,France,Guingamp,Jonathan Martins-Pereira,
3364,France,Troyes,Jonathan Martins-Pereira,
6426,Uruguay,Uruguay,Jonathan Matías Urretaviscaya da Luz,Jonathan Urretaviscaya
12770,Canada,Canada,Jonathan Osorio,
12770,Canada,Toronto FC,Jonathan Osorio,
23804,Spain,Villarreal,Jonathan Pereira Rodríguez,Jonathan Pereira
23804,Spain,Racing Santander,Jonathan Pereira Rodríguez,Jonathan Pereira
23804,Spain,Real Betis,Jonathan Pereira Rodríguez,Jonathan Pereira
6581,Spain,Sporting Gijón,Jonathan Rodríguez Menéndez,Jony
6581,Spain,Osasuna,Jonathan Rodríguez Menéndez,Jony
6581,Spain,Deportivo Alavés,Jonathan Rodríguez Menéndez,Jony
6581,Spain,Málaga,Jonathan Rodríguez Menéndez,Jony
8311,France,Hoffenheim,Jonathan Schmid,
25955,Spain,Cádiz,Jonathan Sesma González,Jonathan Sesma
25955,Spain,Real Valladolid,Jonathan Sesma González,Jonathan Sesma
408022,Ghana,Ghana,Jonathan Sowah,
8221,Germany,Germany,Jonathan Tah,
8221,Germany,Bayer Leverkusen,Jonathan Tah,
112221,France,Lens,Jonathan Varane,
10755,Spain,Las Palmas,Jonathan Viera Ramos,Jonathan Viera
10755,Spain,Rayo Vallecano,Jonathan Viera Ramos,Jonathan Viera
10755,Spain,Valencia,Jonathan Viera Ramos,Jonathan Viera
27196,Spain,Celta Vigo,Jonathan Vila Pereira,Jonathan Vila
38418,England,Newcastle United,Jonathan Woodgate,
8675,Netherlands,Mallorca,Jonathan de Guzmán,
8675,Netherlands,Carpi,Jonathan de Guzmán,
6357,Mexico,Mexico,Jonathan dos Santos Ramírez,Jonathan dos Santos
6357,Mexico,Barcelona,Jonathan dos Santos Ramírez,Jonathan dos Santos
6357,Mexico,Villarreal,Jonathan dos Santos Ramírez,Jonathan dos Santos
8584,Brazil,Real Sociedad,Jonathas Cristian de Jesus,Jonathas
8584,Brazil,Elche,Jonathas Cristian de Jesus,Jonathas
8584,Brazil,Odisha,Jonathas Cristian de Jesus,Jonathas
24782,Spain,Rayo Vallecano,Jonhatan Montiel Caballero,Jonhatan Montiel
3057,England,Newcastle United,Jonjo Shelvey,
3057,England,Swansea City,Jonjo Shelvey,
3542,England,Everton,Jonjoe Kenny,
10222,Sweden,Chelsea FCW,Jonna Ann-Charlotte Andersson,Jonna Andersson
10222,Sweden,Chelsea FCW,Jonna Ann-Charlotte Andersson,
36989,England,Leicester City,Jonny Maddison,
25997,Argentina,RC Deportivo La Coruña,Jonás Manuel Gutiérrez,Jonás Gutiérrez
25997,Argentina,Mallorca,Jonás Manuel Gutiérrez,Jonás Gutiérrez
4347,France,Aston Villa,Jordan Amavi,
4347,France,Marseille,Jordan Amavi,
3450,Ghana,Aston Villa,Jordan Ayew,
3450,Ghana,Ghana,Jordan Ayew,
3532,England,England,Jordan Brian Henderson,Jordan Henderson
3532,England,Liverpool,Jordan Brian Henderson,Jordan Henderson
3118,France,Montpellier,Jordan Ferri,
3118,France,Lyon,Jordan Ferri,
129767,Australia,AFC Bournemouth,Jordan Holmes,
27008,Sweden,Sweden,Jordan Larsson,
24106,France,Osasuna,Jordan Lotiès,
29305,Switzerland,Switzerland,Jordan Lotomba,
29305,Switzerland,OGC Nice,Jordan Lotomba,
20951,Australia,Aston Villa,Jordan Lyden,
23789,United States of America,United States,Jordan Morris,
33500,Australia,Jamshedpur,Jordan Murray,
3468,England,England,Jordan Pickford,
3468,England,Sunderland,Jordan Pickford,
20781,England,Liverpool,Jordan Rossiter,
40239,England,Leicester City,Jordan Stewart,
7153,France,Marseille,Jordan Veretout,
7153,France,France,Jordan Veretout,
7153,France,Aston Villa,Jordan Veretout,
5211,Spain,Spain,Jordi Alba Ramos,Jordi Alba
5211,Spain,Barcelona,Jordi Alba Ramos,Jordi Alba
5211,Spain,Valencia,Jordi Alba Ramos,Jordi Alba
5211,Spain,Inter Miami,Jordi Alba Ramos,Jordi Alba
6652,Spain,Real Betis,Jordi Amat Maas,Jordi Amat
6652,Spain,Rayo Vallecano,Jordi Amat Maas,Jordi Amat
6652,Spain,Espanyol,Jordi Amat Maas,Jordi Amat
6652,Spain,Swansea City,Jordi Amat Maas,Jordi Amat
24948,Spain,Eibar,Jordi Calavera Espinach,Jordi Calavera
26686,Spain,Getafe,Jordi Codina Rodríguez,Jordi Codina
26385,Mexico,Mexico,Jordi Cortizo de la Piedra,Jordi Cortizo
26801,Spain,Real Betis,Jordi Figueras Montel,Jordi Figueras
26801,Spain,Rayo Vallecano,Jordi Figueras Montel,Jordi Figueras
43627,Spain,Sunderland,Jordi Gómez García-Penche,Jordi Gómez
25958,Spain,Sevilla,Jordi López Felpeto,Jordi López
25958,Spain,Racing Santander,Jordi López Felpeto,Jordi López
11302,Spain,Barcelona,Jordi Masip López,Jordi Masip
11302,Spain,Real Valladolid,Jordi Masip López,Jordi Masip
27123,Spain,Levante UD,Jordi Xumetra Feliu,Jordi Xumetra
3635,England,Liverpool,Jordon Ibe,
15892,England,Crystal Palace,Jordon Mutch,
16181,Netherlands,Southampton,Jordy Clasie,
123554,Ecuador,Ecuador,Jordy Josué Caicedo Medina,
131560,France,Freiburg,Jordy Makengo Basambundu,
38647,Argentina,Argentina,Jorge Alberto Francisco Valdano Castellano,Jorge Valdano
28723,Colombia,Colombia,Jorge Andrés Carrascal Guardo,Jorge Carrascal
6672,Spain,Levante UD,Jorge Andújar Moreno,Coke
6672,Spain,Sevilla,Jorge Andújar Moreno,Coke
398600,Argentina,Boca Juniors,Jorge Benítez,
398079,Argentina,Argentina,Jorge Carrascosa,
41543,Spain,Barcelona,Jorge Cuenca Barreno,Jorge Cuenca
32673,Spain,Levante UD,Jorge De Frutos Sebastián,Jorge De Frutos
32673,Spain,Real Valladolid,Jorge De Frutos Sebastián,Jorge De Frutos
26406,Mexico,Mexico,Jorge Eduardo Sánchez Ramos,Jorge Sánchez
397838,Spain,Las Palmas,Jorge Fernández Armas,Jorge Fernández
6624,Spain,Deportivo Alavés,Jorge Franco Alviz,Burgui
6624,Spain,Sporting Gijón,Jorge Franco Alviz,Burgui
6624,Spain,Espanyol,Jorge Franco Alviz,Burgui
26710,Spain,Osasuna,Jorge Galán Anaut,Jorge Galán
27396,Spain,Rayo Vallecano,Jorge García Morcillo,Jorge Morcillo
25805,Spain,Sporting Gijón,Jorge García Torre,Jorge García
26128,Spain,Getafe,Jorge Gonzalez Diaz,Yordi Gonzalez
76375,Spain,Eibar,Jorge Gómez Mediavilla,Jorge Mediavilla
398669,Colombia,Boca Juniors,Jorge Hernan Bermúdez Morales,Jorge Bermúdez
39654,Brazil,Brazil,Jorge José de Amorim Campos,Jorginho
16626,Spain,Celta Vigo,Jorge Larena Avellaneda Roig,Jorge Larena
261627,Colombia,New York Red Bulls,Jorge Leguín Cabezas Hurtado,
38646,Argentina,Argentina,Jorge Luis Burruchaga,Jorge Burruchaga
26744,Spain,Hércules,Jorge López Marco,Tote
26025,Spain,Real Zaragoza,Jorge López Montaña,Jorge López
26025,Spain,Racing Santander,Jorge López Montaña,Jorge López
26025,Spain,Valencia,Jorge López Montaña,Jorge López
19758,Portugal,RC Deportivo La Coruña,Jorge Manuel Almeida Gomes de Andrade,Jorge Andrade
24034,Spain,Cádiz,Jorge Marcos Pombo Escobar,Jorge Pombo
8818,Spain,Sporting Gijón,Jorge Meré Pérez,Jorge Meré
26620,Portugal,Racing Santander,Jorge Miguel Dias Gonçalves,Jorge Gonçalves
11676,Spain,Huesca,Jorge Miramón Santagertrudis,Jorge Miramón
11676,Spain,Levante UD,Jorge Miramón Santagertrudis,Jorge Miramón
6630,Spain,Granada,Jorge Molina Vidal,Jorge Molina
6630,Spain,Getafe,Jorge Molina Vidal,Jorge Molina
6630,Spain,Real Betis,Jorge Molina Vidal,Jorge Molina
159764,Spain,Goa,Jorge Ortiz Mendoza,Jorge Ortiz
15667,Portugal,FC Porto,Jorge Paulo Costa Almeida,Jorge Costa
397997,Argentina,Argentina U20,Jorge Piaggio,
11677,Spain,Rayo Vallecano,Jorge Pulido Mayoral,Jorge Pulido
11677,Spain,Huesca,Jorge Pulido Mayoral,Jorge Pulido
5199,Spain,Spain,Jorge Resurrección Merodio,Koke
5199,Spain,Atlético Madrid,Jorge Resurrección Merodio,Koke
28251,Argentina,Kerala Blasters,Jorge Rolando Pereyra Díaz,Jorge Pereyra Díaz
10765,Spain,Levante UD,Jorge Ruiz Ojeda,Koke
27091,Croatia,Getafe,Jorge Sammir Cruz Campos,
24273,Spain,Celta Vigo,Jorge Sáenz de Miera Colmeiro,Jorge Sáenz
29969,France,Montpellier,Joris Chotard,
18921,France,Sevilla,Joris Gnagnon,
18921,France,Rennes,Joris Gnagnon,
4939,"Congo, (Kinshasa)",Congo DR,Joris Kayembe Ditu,Joris Kayembe
20269,Netherlands,Málaga,Joris Mathijsen,
81579,England,Chelsea FCW,Jorja Fox,
25888,Spain,Levante UD,Jose Antonio Culebras Arenas,José Antonio Culebras
25888,Spain,Tenerife,Jose Antonio Culebras Arenas,José Antonio Culebras
25948,Spain,Mallorca,Jose Luis Martí Soler,Jose Martí
25948,Spain,Sevilla,Jose Luis Martí Soler,Jose Martí
402733,Spain,Eibar,Jose Maria Añibarro Astondoa,
25920,Spain,Real Murcia CF,Jose María Movilla Cubero,José María Movilla
25920,Spain,Rayo Vallecano,Jose María Movilla Cubero,José María Movilla
25920,Spain,Real Zaragoza,Jose María Movilla Cubero,José María Movilla
15606,Spain,Athletic Club,Joseba Andoni Etxeberria Lizardi,Joseba Etxeberria
26101,Spain,Athletic Club,Joseba Garmendia Elorriaga,Joseba Garmendia
26191,Spain,Villarreal,Joseba Llorente Etxarri,Joseba Llorente
26191,Spain,Real Valladolid,Joseba Llorente Etxarri,Joseba Llorente
26191,Spain,Osasuna,Joseba Llorente Etxarri,Joseba Llorente
26191,Spain,Real Sociedad,Joseba Llorente Etxarri,Joseba Llorente
6605,Spain,Leganés,Joseba Zaldúa Bengoetxea,Joseba Zaldúa
6605,Spain,Real Sociedad,Joseba Zaldúa Bengoetxea,Joseba Zaldúa
42180,Germany,Germany,Josef Heynckes,Jupp Heynckes
397950,Czech Republic,Czechoslovakia,Josef Jurkanin,
27342,Spain,Mallorca,Josep Señé Escudero,Josep Señé
27342,Spain,Celta Vigo,Josep Señé Escudero,Josep Señé
16555,Ghana,Ghana,Joseph Aidoo,
16555,Ghana,Celta Vigo,Joseph Aidoo,
7698,Ghana,Sassuolo,Joseph Alfred Duncan,Alfred Duncan
16546,Ghana,Ghana,Joseph Paintsil,
36830,United States of America,United States,Joseph Scally,Joe Scally
16067,England,Tottenham Hotspur,Josh Onomah,
5482,Australia,Australia,Josh Risdon,
9774,England,Swansea City,Josh Vickers,
10012,Germany,VfB Stuttgart,Josha Mamadou Karaboue Vagnoman,Josha Vagnoman
33438,Australia,Empoli,Joshua Brillante,
5579,Germany,Germany,Joshua Kimmich,
5579,Germany,Bayern Munich,Joshua Kimmich,
3346,Norway,AFC Bournemouth,Joshua King,
22168,United States of America,United States,Joshua Sargent,Josh Sargent
33281,Netherlands,Netherlands,Joshua Zirkzee,
105932,Cape Verde,Cape Verde Islands,Josimar José Évora Dias,Vózinha
8946,Croatia,Croatia,Josip Brekalo,
5835,Switzerland,Hamburger SV,Josip Drmic,
5835,Switzerland,Switzerland,Josip Drmic,
5835,Switzerland,Borussia Mönchengladbach,Josip Drmic,
29163,Croatia,Croatia,Josip Juranović,
29163,Croatia,Union Berlin,Josip Juranović,
6308,Croatia,Croatia,Josip Pivarić,
29161,Croatia,Palermo,Josip Posavec,
24453,Croatia,Eibar,Josip Radošević,
49337,Croatia,Bayer Leverkusen,Josip Stanišić,
49337,Croatia,Croatia,Josip Stanišić,
37148,Croatia,Croatia,Josip Šutalo,
25983,Spain,Deportivo Alavés,Josu Sarriegi Zumárraga,Josu Sarriegi
25983,Spain,Athletic Club,Josu Sarriegi Zumárraga,Josu Sarriegi
8230,France,Bordeaux,Josuha Guilavogui,
8230,France,FSV Mainz 05,Josuha Guilavogui,
8230,France,Wolfsburg,Josuha Guilavogui,
36148,Ecuador,Ecuador,José Adoni Cifuentes Charcopa,José Cifuentes
18407,Spain,Real Betis,José Alberto Cañas Ruiz Herrera,José Alberto Cañas
18407,Spain,Espanyol,José Alberto Cañas Ruiz Herrera,José Alberto Cañas
47344,Spain,Cádiz,José Alejandro Martín Valerón,Álex Martín
25887,Spain,Levante UD,José Alejandro Suárez Martín,Alexis
25887,Spain,Real Valladolid,José Alejandro Suárez Martín,Alexis
5563,Mexico,Mexico,José Andrés Guardado Hernández,Andrés Guardado
5563,Mexico,RC Deportivo La Coruña,José Andrés Guardado Hernández,Andrés Guardado
5563,Mexico,Valencia,José Andrés Guardado Hernández,Andrés Guardado
5563,Mexico,Real Betis,José Andrés Guardado Hernández,Andrés Guardado
64207,Ecuador,Ecuador,José Andrés Hurtado Cheme,José Andrés Hurtado
394416,Spain,Real Madrid,José Antonio Camacho Alfaro,José Antonio Camacho
24920,Spain,Real Valladolid,José Antonio Caro Díaz,Churripi
23985,Spain,Real Betis,José Antonio Caro Martínez,José Caro
26782,Spain,Real Betis,José Antonio Delgado Villar,Nono Delgado
11543,Spain,Real Betis,José Antonio Dorado Ramírez,Chechu Dorado
11543,Spain,Villarreal,José Antonio Dorado Ramírez,Chechu Dorado
11543,Spain,Rayo Vallecano,José Antonio Dorado Ramírez,Chechu Dorado
26116,Spain,Real Valladolid,José Antonio García Calvo,José García Calvo
26116,Spain,Atlético Madrid,José Antonio García Calvo,José García Calvo
24149,Spain,Almería,José Antonio García Rabasco,Verza
24149,Spain,Levante UD,José Antonio García Rabasco,Verza
24142,Spain,Granada,José Antonio Martínez Gil,José Martínez
24251,Spain,Elche,José Antonio Morente Oliva,Tete Morente
23816,Spain,Sevilla,José Antonio Reyes Calderón,José Antonio Reyes
23816,Spain,Espanyol,José Antonio Reyes Calderón,José Antonio Reyes
23816,Spain,Arsenal,José Antonio Reyes Calderón,José Antonio Reyes
23816,Spain,Real Madrid,José Antonio Reyes Calderón,José Antonio Reyes
23816,Spain,Atlético Madrid,José Antonio Reyes Calderón,José Antonio Reyes
24126,Spain,Granada,José Antonio Rodríguez Díaz,Antonio Puertas
394423,Spain,Real Madrid,José Antonio Salguero García,José Antonio Salguero
20018,Portugal,Chelsea,José Bosingwa da Silva,José Bosingwa
26694,Spain,Rayo Vallecano,José Carlos Fernández Vázquez,José Carlos
26694,Spain,Sevilla,José Carlos Fernández Vázquez,José Carlos
24252,Spain,Real Madrid,José Carlos Lazo Romero,José Carlos Lazo
398685,Brazil,Brazil,José Carlos Nepomuceno Mozer,
24253,Spain,Real Betis,José Carlos Ramírez Suárez,José Carlos
398679,Brazil,Brazil,José Carlos da Costa Araújo,Zé Carlos
25992,Portugal,Mallorca,José Carlos de Araújo Nunes,José Nunes
46465,Spain,Getafe,José Carrillo Mancilla,José Carrillo
397832,Spain,Barcelona,José Cirilo Macizo Cañadas,José Cañadas
37702,Panama,Panama,José De Jesús Calderón Frías,José Calderón
16028,Portugal,Portugal,José Diogo Dalot Teixeira,Diogo Dalot
25910,Brazil,Barcelona,José Edmílson Gomes de Moraes,Edmilson
25910,Brazil,Real Zaragoza,José Edmílson Gomes de Moraes,Edmilson
27245,Spain,Elche,José Eduardo Albácar Gallego,Edu Albácar
26222,Portugal,Atlético Madrid,José Eduardo Rosa Vale de Castro,Zé Castro
26222,Portugal,RC Deportivo La Coruña,José Eduardo Rosa Vale de Castro,Zé Castro
26222,Portugal,Rayo Vallecano,José Eduardo Rosa Vale de Castro,Zé Castro
397688,Brazil,Brazil,José Ely de Miranda,Zito
13811,Spain,Espanyol,José Emilio Amavisca Gárate,José Amavisca
26418,Spain,Villarreal,José Enrique de la Sánchez Diaz,José Enrique
20883,Argentina,Atlético Madrid,José Ernesto Sosa,José Sosa
91089,Panama,Panama,José Fajardo Nelson,
398162,Mexico,Mexico,José Felipe Ruvalcaba Clareños,José Ruvalcaba
27470,Colombia,Colombia,José Fernando Cuadrado Romero,José Cuadrado
398144,Brazil,Brazil,José Ferreira Franco,Zequinha
13817,Spain,Levante UD,José Francisco Molina Jiménez,José Francisco Molina
397636,Brazil,Brazil,José Guilherme Baldocchi,
397870,Brazil,Brazil,José Guimarães Dirceu,
3279,Colombia,Colombia,José Heriberto Izquierdo Mena,José Izquierdo
398681,Argentina,Argentina,José Horacio Basualdo,José Basualdo
5202,Spain,Spain,José Ignacio Fernández Iglesias,Nacho
5202,Spain,Real Madrid,José Ignacio Fernández Iglesias,Nacho
11298,Spain,Rayo Vallecano,José Ignacio Martínez García,Nacho Martínez
11298,Spain,Real Valladolid,José Ignacio Martínez García,Nacho Martínez
9462,Spain,Deportivo Alavés,José Ignacio Peleteiro Ramallo,Jota Peleteiro
9462,Spain,Eibar,José Ignacio Peleteiro Ramallo,Jota Peleteiro
26455,Spain,Real Betis,José Isidoro Gómez Torres,Isidoro
25871,Spain,Osasuna,José Izquierdo Martínez,José Izquierdo
26226,Spain,Levante UD,José Javier Barkero Saludes,José Javier Barkero
26226,Spain,CD Numancia de Soria,José Javier Barkero Saludes,José Javier Barkero
41471,Spain,Osasuna,José Javier Hualde Zaratiegui,José Hualde
23972,Spain,Sevilla,José Joaquín Matos García,José Matos
25939,Spain,Villarreal,José Joaquín Moreno Verdú,Josico
397699,Italy,Brazil,José João Altafini,
25963,Colombia,Cádiz,José Julián De La Cuesta Herrera,José de la Cuesta
3671,Argentina,Leicester City,José Leonardo Ulloa,Leonardo Ulloa
3671,Argentina,Almería,José Leonardo Ulloa,Leonardo Ulloa
38642,Argentina,Argentina,José Luis Brown,
38643,Argentina,Argentina,José Luis Cuciuffo,
170691,Spain,ATK Mohun Bagan,José Luis Espinosa Arroyo,Tiri
30054,Spain,Levante UD,José Luis García Vayá,Pepelu
6580,Spain,Granada,José Luis García del Pozo,Recio
6580,Spain,Málaga,José Luis García del Pozo,Recio
6580,Spain,Leganés,José Luis García del Pozo,Recio
6596,Spain,Valencia,José Luis Gayà Peña,José Gayá
6596,Spain,Spain,José Luis Gayà Peña,José Gayá
398002,Argentina,Argentina U20,José Luis Lanao Landolfi,José Lanao
6668,Spain,Levante UD,José Luis Morales Nogales,José Luis Morales
24068,Spain,Villarreal,José Luis Moreno Barroso,Joselu
398602,Argentina,River Plate,José Luis Pavoni,
33099,Uruguay,Uruguay,José Luis Rodríguez Bebanz,José Luis Rodríguez
5628,Panama,Deportivo Alavés,José Luis Rodríguez Francis,José Rodríguez
5628,Panama,Panama,José Luis Rodríguez Francis,José Rodríguez
3265,Spain,Deportivo Alavés,José Luis Sanmartín Mato,Joselu
3265,Spain,Stoke City,José Luis Sanmartín Mato,Joselu
3265,Spain,Spain,José Luis Sanmartín Mato,Joselu
3265,Spain,RC Deportivo La Coruña,José Luis Sanmartín Mato,Joselu
47373,Spain,Real Valladolid,José Luis Zalazar Martínez,Kuki
397764,Spain,Real Madrid,José Macanás Pérez,Pepe Macanás
397701,Brazil,Brazil,José Macia,Pepe
6810,Spain,Leganés,José Manuel Arnáiz Díaz,José Arnáiz
6810,Spain,Barcelona,José Manuel Arnáiz Díaz,José Arnáiz
6810,Spain,Osasuna,José Manuel Arnáiz Díaz,José Arnáiz
49302,Spain,Villarreal,José Manuel Cabrera López,Lanchi
26612,Spain,Xerez,José Manuel Casado Bizcocho,José Manuel Casado
26612,Spain,Rayo Vallecano,José Manuel Casado Bizcocho,José Manuel Casado
26612,Spain,Recreativo Huelva,José Manuel Casado Bizcocho,José Manuel Casado
26612,Spain,Almería,José Manuel Casado Bizcocho,José Manuel Casado
26765,Spain,Villarreal,José Manuel Catalá Mazuecos,José Manuel Catalá
26653,Spain,Mallorca,José Manuel Flores Moreno,Chico Flores
26653,Spain,Almería,José Manuel Flores Moreno,Chico Flores
35000,Spain,Celta Vigo,José Manuel Fontán Mondragón,José Fontán
26075,Spain,Málaga,José Manuel González Ortiz,Cheli
26075,Spain,Recreativo Huelva,José Manuel González Ortiz,Cheli
26436,Spain,Almería,José Manuel Jiménez Ortiz,Mané
26436,Spain,Getafe,José Manuel Jiménez Ortiz,Mané
6870,Spain,Watford,José Manuel Jurado Marín,José Jurado
6870,Spain,Atlético Madrid,José Manuel Jurado Marín,José Jurado
6870,Spain,Espanyol,José Manuel Jurado Marín,José Jurado
26005,Spain,Barcelona,José Manuel Pinto Colorado,José Manuel Pinto
26005,Spain,Celta Vigo,José Manuel Pinto Colorado,José Manuel Pinto
7028,Spain,Liverpool,José Manuel Reina Páez,Pepe Reina
7028,Spain,Spain,José Manuel Reina Páez,Pepe Reina
7028,Spain,Napoli,José Manuel Reina Páez,Pepe Reina
6681,Spain,Levante UD,José Manuel Rodríguez Benito,Chema
6681,Spain,Getafe,José Manuel Rodríguez Benito,Chema
26506,Spain,Barcelona,José Manuel Rueda Sampedro,José Manuel Rueda
