,pct_shot_first_time,pct_shot_follows_dribble,pct_shot_open_goal,pct_shot_dominant_foot,pct_shot_header,pct_shot_goal_scored,pct_shot_taken_saved,shots_per_minute,goals_over_expected,pct_shot_from_q1_dist,pct_shot_from_q2_dist,pct_shot_from_q3_dist,pct_shot_from_q4_dist,pct_shots_taken_in_arc,pct_of_goals_from_arc,pct_shots_taken_in_box,pct_of_goals_from_box,avg_progress_to_goal_shooting_on_per_carry,avg_distance_traveled_per_carry,pct_carrying_team_possession,pct_miscontrol,pct_dispossessed,carries,pct_duel_won,duels_per_minute,foul_committed_per_minute,yellow_cards_per_minute,red_cards_per_minute,defensive_pressures_applied_per_minute,defensive_blocks_per_minute,defensive_interceptions_per_minute,MINUTES_ON_PITCH,pass_attempt,pass_success_pct,pass_attempts_per_minute,percent_cross_success,percent_through_ball_success,percent_pass_through_ball,percent_pass_cross,percent_q1_pass_dist,percent_q2_pass_dist,percent_q3_pass_dist,percent_q4_pass_dist,pass_shot_assist_per_minute,cluster
4487,0.375,0.0,0.0,1.0,0.0,0.0,0.125,0.020823391609908464,-0.8573391567915678,0.125,0.5,0.125,0.25,0.375,0.0,0.625,0.0,2.855555126274114,5.436068489662973,0.037853770774231535,0.057291666666666664,0.0625,192.0,0.8,0.02093437074770594,0.0,0.004186874149541188,0.0,0.21771745577614177,0.008373748299082375,0.004186874149541188,477.6833333333334,191.0,0.193717277486911,0.39984648128118344,0.25,0.2,0.02617801047120419,0.041884816753926704,0.28272251308900526,0.24607329842931938,0.2356020942408377,0.2356020942408377,0.012560622448623564,1
4489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022197558268590458,-0.015496591106057167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.97736381482636,8.899303817304313,0.04547385117741438,0.03333333333333333,0.03333333333333333,60.0,1.0,0.01635322976287817,0.0,0.0,0.0,0.06541291905151268,0.005451076587626056,0.0,183.45,76.0,0.15789473684210525,0.4142818206595803,0.5714285714285714,0.0,0.0,0.09210526315789473,0.19736842105263158,0.34210526315789475,0.2894736842105263,0.17105263157894737,0.01635322976287817,2
4495,0.5,0.0,0.0,0.5,0.5,0.25,0.0,0.044012470199889964,0.5984246758744121,0.5,0.0,0.5,0.0,0.25,0.0,0.75,1.0,2.4359247444040357,5.073688074665623,0.03754145735136669,0.025,0.025,40.0,0.3333333333333333,0.03300935264991747,0.0,0.0,0.0,0.17604988079955985,0.011003117549972491,0.0,90.88333333333334,46.0,0.30434782608695654,0.5061434072987346,0.0,0.0,0.0,0.06521739130434782,0.1956521739130435,0.13043478260869565,0.2608695652173913,0.41304347826086957,0.06601870529983495,3
4496,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.015013762615731088,-0.3106273431330919,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.8480724923900478,4.29816501133116,0.037846076779648505,0.07317073170731707,0.012195121951219513,82.0,0.5,0.04003670030861623,0.0,0.0,0.0,0.23021102677454333,0.030027525231462175,0.0,199.81666666666666,70.0,0.2857142857142857,0.35032112770039203,0.14285714285714285,0.0,0.0,0.1,0.21428571428571427,0.24285714285714285,0.11428571428571428,0.42857142857142855,0.005004587538577029,1
4498,0.4,0.0,0.0,0.8,0.2,0.0,0.0,0.024424000651306683,-0.2562641645781696,0.4,0.2,0.0,0.4,0.2,0.0,0.4,0.0,1.3456114498468623,4.136169913689555,0.03554664188850133,0.011904761904761904,0.023809523809523808,168.0,0.7,0.02230400356864057,0.0,0.0022304003568640574,0.0,0.17843202854912457,0.015612802498048401,0.0,448.34999999999997,200.0,0.125,0.44608007137281147,0.0,0.0,0.01,0.005,0.145,0.21,0.295,0.35,0.0022304003568640574,1
4501,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.031774051191526924,-0.14766360074281693,0.0,0.16666666666666666,0.0,0.8333333333333334,0.5,0.0,0.16666666666666666,0.0,0.9891325726260811,4.732770178535217,0.050951930057227854,0.014150943396226415,0.02830188679245283,212.0,0.8095238095238095,0.04486061167087976,0.0,0.006408658810125681,0.0,0.26275501121515293,0.012817317620251362,0.004272439206750454,468.1166666666667,207.0,0.15942028985507245,0.442197457898672,0.0,0.0,0.004830917874396135,0.0,0.2753623188405797,0.21739130434782608,0.2560386473429952,0.25120772946859904,0.0,2
4505,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.02152080344332855,-0.26633581053465605,0.25,0.0,0.0,0.75,0.75,0.0,0.25,0.0,1.3825833795035898,3.830833730704224,0.059667340349876016,0.012711864406779662,0.0211864406779661,236.0,0.46153846153846156,0.03428571428571429,0.0,0.0,0.0,0.15824175824175823,0.023736263736263735,0.005274725274725275,379.1666666666667,272.0,0.1801470588235294,0.7173626373626373,0.0,0.5,0.007352941176470588,0.0,0.25735294117647056,0.20955882352941177,0.2536764705882353,0.27941176470588236,0.01054945054945055,2
4512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010423905489923557,-0.018046841025352478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.994768023050292,7.183805029703983,0.03222851656571817,0.07352941176470588,0.04411764705882353,68.0,0.0,0.0034399724802201583,0.0,0.0,0.0,0.16167870657034744,0.010319917440660475,0.0,290.7,66.0,0.19696969696969696,0.22703818369453047,1.0,0.0,0.015151515151515152,0.015151515151515152,0.16666666666666666,0.3787878787878788,0.22727272727272727,0.22727272727272727,0.0034399724802201583,1
4513,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.019851116625310174,-0.11048997938632965,0.0,0.0,0.25,0.75,1.0,0.0,0.0,0.0,0.45140995452739574,4.721374289904636,0.015956657947062053,0.07894736842105263,0.05263157894736842,76.0,1.0,0.004972650422675286,0.007458975634012928,0.0,0.0,0.10939830929885627,0.014917951268025855,0.002486325211337643,402.2,83.0,0.1686746987951807,0.20636499254102436,0.6,0.0,0.0,0.060240963855421686,0.27710843373493976,0.2289156626506024,0.3253012048192771,0.1686746987951807,0.009945300845350571,2
4515,0.15384615384615385,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.04737897102593695,-0.7232301123440266,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.0,0.38461538461538464,0.0,6.272446738778389,8.520807850709806,0.06481947958581662,0.0072992700729927005,0.051094890510948905,137.0,0.0,0.007289072465528762,0.0,0.0,0.0,0.076535260888052,0.018222681163821905,0.0,274.3833333333333,127.0,0.2204724409448819,0.46285610156107637,0.2857142857142857,0.0,0.023622047244094488,0.05511811023622047,0.2440944881889764,0.15748031496062992,0.2283464566929134,0.3700787401574803,0.014578144931057524,2
4517,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.033033584143879614,-0.04772929614409804,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,6.289703802552754,9.99869276387055,0.09336675377399183,0.0,0.05555555555555555,54.0,0.4,0.05505597357313269,0.0,0.0,0.0,0.3523582308680492,0.0,0.011011194714626537,90.81666666666666,45.0,0.15555555555555556,0.4955037621581942,0.0,0.0,0.0,0.0,0.2,0.24444444444444444,0.35555555555555557,0.2,0.0,2
4518,0.25,0.0,0.0,0.5,0.5,0.125,0.0,0.07366482504604052,-0.12208990566432476,0.5,0.25,0.25,0.0,0.125,0.0,0.875,1.0,5.3789416199737055,8.095515545331619,0.12982801064529215,0.06299212598425197,0.07086614173228346,127.0,0.7142857142857143,0.06445672191528545,0.0,0.0,0.0,0.3406998158379374,0.04604051565377532,0.009208103130755065,108.6,102.0,0.39215686274509803,0.9392265193370166,0.3333333333333333,0.0,0.0,0.20588235294117646,0.08823529411764706,0.11764705882352941,0.029411764705882353,0.7647058823529411,0.05524861878453039,3
4520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009876543209876543,-0.01959424838423729,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1969770566879414,6.733329415663831,0.05983058236431324,0.0,0.045454545454545456,44.0,1.0,0.009876543209876543,0.0,0.0,0.0,0.1580246913580247,0.009876543209876543,0.0,101.25,61.0,0.26229508196721313,0.6024691358024692,0.25,0.0,0.0,0.06557377049180328,0.2459016393442623,0.22950819672131148,0.11475409836065574,0.4098360655737705,0.0,2
4523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010500525026251312,-0.17593832314014435,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.142634652906111,0.03197644890186389,0.06896551724137931,0.10344827586206896,29.0,1.0,0.021001050052502624,0.0,0.0,0.0,0.15750787539376968,0.03150157507875394,0.0,95.23333333333333,29.0,0.3448275862068966,0.3045152257612881,0.5,0.0,0.06896551724137931,0.06896551724137931,0.3448275862068966,0.2413793103448276,0.27586206896551724,0.13793103448275862,0.021001050052502624,1
4524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026821636119803306,-0.23184581566601992,0.0,0.0,0.4,0.6,1.0,0.0,0.0,0.0,2.188265255452613,5.643890151225023,0.043234027508747726,0.04716981132075472,0.05660377358490566,106.0,0.8333333333333334,0.02124395137495574,0.0,0.0,0.0,0.14162634249970493,0.01062197568747787,0.0,282.43333333333334,116.0,0.3103448275862069,0.41071639324914433,0.1111111111111111,0.0,0.04310344827586207,0.07758620689655173,0.1724137931034483,0.31896551724137934,0.28448275862068967,0.22413793103448276,0.014162634249970494,2
4536,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.031723651744800845,-0.307705950923264,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.0,3.409362739033404,7.041823566385885,0.03501732256548597,0.05521472392638037,0.05521472392638037,163.0,0.5,0.004247035922845513,0.0,0.0,0.0,0.14864625729959297,0.0021235179614227566,0.004247035922845513,470.91666666666663,186.0,0.3279569892473118,0.39497434082463284,0.2727272727272727,0.0,0.005376344086021506,0.05913978494623656,0.27419354838709675,0.1881720430107527,0.22580645161290322,0.3118279569892473,0.0148646257299593,2
4537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01107419712070875,-0.021331461146473885,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6586933746142944,6.1871576889984805,0.04356621055802651,0.0,0.07142857142857142,28.0,0.5,0.0664451827242525,0.0,0.0,0.0,0.15503875968992248,0.0221483942414175,0.01107419712070875,90.3,34.0,0.20588235294117646,0.37652270210409744,0.0,0.0,0.0,0.0,0.29411764705882354,0.3235294117647059,0.058823529411764705,0.3235294117647059,0.0,2
4538,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.044296788482835,-0.22764791920781136,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,3.1198246925578,7.498797129227344,0.05963417596669259,0.10256410256410256,0.07692307692307693,39.0,0.0,0.01107419712070875,0.0,0.0,0.0,0.0221483942414175,0.01107419712070875,0.01107419712070875,90.3,40.0,0.325,0.44296788482835,0.0,0.0,0.0,0.075,0.3,0.2,0.225,0.275,0.0,2
4544,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.018148820326678767,-0.2389969304203987,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,3.281832560237727,7.801253342857942,0.05052321835874669,0.01818181818181818,0.03636363636363636,165.0,0.6,0.011129660545353364,0.002225932109070673,0.0,0.0,0.06900389538119087,0.006677796327212019,0.004451864218141346,449.25,227.0,0.23348017621145375,0.5052865887590429,0.2222222222222222,0.0,0.0,0.039647577092511016,0.32599118942731276,0.29955947136563876,0.23348017621145375,0.14096916299559473,0.00667779632721202,1
4545,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0212803688597269,-0.05563938245177269,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.6698486761917595,0.024649113605571323,0.034482758620689655,0.05172413793103448,58.0,0.6,0.03443723813350169,0.0,0.0034437238133501694,0.0,0.17218619066750848,0.03443723813350169,0.0034437238133501694,290.3833333333333,64.0,0.21875,0.22039832405441084,0.0,0.0,0.0,0.0,0.34375,0.28125,0.15625,0.21875,0.0,2
4548,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.037214247740563526,-0.11244132742285728,0.0,0.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.0,3.064939039344632,7.392264198176097,0.04040489041879619,0.109375,0.0625,64.0,1.0,0.005316321105794789,0.0,0.0,0.0,0.05847953216374268,0.005316321105794789,0.0,188.10000000000002,59.0,0.3559322033898305,0.3136629452418926,0.0,0.0,0.0,0.01694915254237288,0.2033898305084746,0.288135593220339,0.2711864406779661,0.23728813559322035,0.005316321105794789,2
4549,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.02180232558139535,-0.28191584907472134,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.9187332448362904,7.57302465130207,0.03569003645628022,0.06666666666666667,0.0,45.0,0.6666666666666666,0.032406157169862275,0.0,0.0054010261949770455,0.0,0.16743181204428842,0.0054010261949770455,0.0,185.15,60.0,0.18333333333333332,0.3240615716986227,0.0,1.0,0.016666666666666666,0.016666666666666666,0.2833333333333333,0.23333333333333334,0.3,0.18333333333333332,0.016203078584931137,2
4550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02216148334195169,-0.8981796484440565,0.0,0.2,0.2,0.6,0.6,0.0,0.2,0.0,2.3331679393257496,5.1107199001810955,0.061226171653531815,0.015384615384615385,0.041025641025641026,195.0,0.5,0.01239925604463732,0.0,0.0,0.0,0.08989460632362058,0.009299442033477991,0.00309981401115933,322.6,242.0,0.26859504132231404,0.7501549907005579,0.42857142857142855,0.0,0.004132231404958678,0.028925619834710745,0.1322314049586777,0.19834710743801653,0.2603305785123967,0.4090909090909091,0.01549907005579665,2
4552,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.02112676056338028,-0.06060870736837387,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.8164627923259508,5.604155165450097,0.01657161629817146,0.07142857142857142,0.09523809523809523,42.0,0.0,0.0,0.00528355054596689,0.0,0.0,0.052835505459668905,0.0,0.00528355054596689,189.26666666666665,58.0,0.39655172413793105,0.30644593166607964,0.0,0.0,0.0,0.05172413793103448,0.2413793103448276,0.20689655172413793,0.25862068965517243,0.29310344827586204,0.01056710109193378,1
4554,0.25,0.0,0.0,0.875,0.125,0.25,0.0,0.04245908889871738,1.5642694309353828,0.0,0.5,0.25,0.25,0.375,0.0,0.625,1.0,2.325436157167895,4.347743927744636,0.028893305144236738,0.07407407407407407,0.018518518518518517,54.0,0.0,0.0,0.0,0.0,0.0,0.13268465280849182,0.005307386112339672,0.0,188.41666666666669,42.0,0.21428571428571427,0.22291021671826622,0.5,0.0,0.0,0.09523809523809523,0.2857142857142857,0.16666666666666666,0.2619047619047619,0.2857142857142857,0.015922158337019016,0
4559,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.043996333638863426,-0.14277287758886814,0.0,0.25,0.25,0.5,0.75,0.0,0.25,0.0,2.1745378762183147,5.072028745001603,0.06195711641932061,0.018518518518518517,0.0,54.0,0.0,0.010999083409715857,0.0,0.0,0.0,0.21998166819431714,0.010999083409715857,0.0,90.91666666666667,67.0,0.2537313432835821,0.7369385884509624,0.3333333333333333,0.0,0.014925373134328358,0.04477611940298507,0.23880597014925373,0.2537313432835821,0.208955223880597,0.29850746268656714,0.021998166819431713,2
4565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01053740779768177,-0.041723862290382385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4730850423157105,4.974833129700801,0.04320917457814156,0.08333333333333333,0.041666666666666664,48.0,0.7142857142857143,0.0737618545837724,0.0,0.01053740779768177,0.0,0.20021074815595363,0.01053740779768177,0.0,94.9,53.0,0.24528301886792453,0.5584826132771338,0.5,0.0,0.0,0.03773584905660377,0.3018867924528302,0.3018867924528302,0.1509433962264151,0.24528301886792453,0.0,1
4566,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.04200945212672851,-0.19529113546013832,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,2.224585922927886,5.809308059077145,0.06711213292714431,0.07692307692307693,0.09615384615384616,52.0,0.42857142857142855,0.0735165412217749,0.0,0.010502363031682128,0.0,0.5776299667425171,0.010502363031682128,0.010502363031682128,95.21666666666667,43.0,0.2558139534883721,0.45160161036233154,0.0,0.0,0.0,0.0,0.16279069767441862,0.09302325581395349,0.37209302325581395,0.37209302325581395,0.0,1
4567,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.03219459846181363,-0.3547704555094242,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.2052124677419003,5.7254807518248025,0.04418979166572671,0.030927835051546393,0.030927835051546393,97.0,0.8,0.02584201912309415,0.0,0.00516840382461883,0.0,0.18606253768627787,0.03101042294771298,0.0,193.48333333333335,113.0,0.17699115044247787,0.5840296321819277,0.4,0.0,0.017699115044247787,0.04424778761061947,0.24778761061946902,0.23893805309734514,0.20353982300884957,0.30973451327433627,0.04134723059695064,1
4568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011066027296200666,-0.021789316087961197,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.4103638872759525,8.832448512280592,0.030412687024726274,0.05263157894736842,0.10526315789473684,19.0,1.0,0.011066027296200666,0.0,0.011066027296200666,0.0,0.08852821836960532,0.0,0.011066027296200666,90.36666666666666,17.0,0.35294117647058826,0.1881224640354113,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.0,2
4569,0.23076923076923078,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.14218009478672985,-0.3611898012459278,0.0,0.07692307692307693,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.0,0.46153846153846156,0.0,11.027834317751942,13.322053126312555,0.1517370579367607,0.046875,0.046875,64.0,0.0,0.010936930368209988,0.0,0.0,0.0,0.13124316441851985,0.021873860736419976,0.010936930368209988,91.43333333333334,55.0,0.23636363636363636,0.6015311702515493,0.0,0.0,0.0,0.10909090909090909,0.2727272727272727,0.2545454545454545,0.2545454545454545,0.21818181818181817,0.04374772147283995,2
4577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011357183418512209,-0.06368659436702728,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.316909372073843,6.727512508154224,0.0443743773787811,0.0,0.03333333333333333,30.0,1.0,0.05678591709256105,0.0,0.0,0.0,0.1135718341851221,0.011357183418512209,0.0,88.05,28.0,0.14285714285714285,0.3180011357183419,0.3333333333333333,0.0,0.0,0.10714285714285714,0.5357142857142857,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.0,1
4578,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011357183418512209,-0.05532859265804291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8534295287072045,7.86844983581967,0.013650227927435966,0.1,0.2,10.0,0.0,0.022714366837024418,0.0,0.0,0.0,0.1249290176036343,0.022714366837024418,0.0,88.05,14.0,0.5714285714285714,0.15900056785917094,0.0,0.5,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.0,1
4582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00983284169124877,-0.03981664776802063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2347260819340322,5.023623673916152,0.046496709569267186,0.12,0.12,25.0,0.0,0.0,0.0,0.0,0.0,0.1671583087512291,0.01966568338249754,0.00983284169124877,101.7,22.0,0.09090909090909091,0.21632251720747295,1.0,0.0,0.0,0.045454545454545456,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.0,2
4587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01006036217303823,-0.06495828926563263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4835445389378874,4.614902948058004,0.03677629659049563,0.0273972602739726,0.0410958904109589,73.0,0.3333333333333333,0.015219413207068572,0.0,0.0,0.0,0.19785237169189143,0.02536568867844762,0.0,197.11666666666667,95.0,0.16842105263157894,0.4819480848905048,0.0,0.0,0.0,0.06315789473684211,0.3894736842105263,0.22105263157894736,0.24210526315789474,0.14736842105263157,0.0,1
4590,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010244152296397474,-0.025556277483701706,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0247666588897455,3.517631538183164,0.035168421671541786,0.08333333333333333,0.05555555555555555,36.0,0.5,0.040976609185589895,0.0,0.0,0.0,0.3483011780775141,0.010244152296397474,0.0,97.61666666666666,35.0,0.14285714285714285,0.35854533037391156,0.0,0.0,0.0,0.0,0.45714285714285713,0.3142857142857143,0.14285714285714285,0.08571428571428572,0.0,2
4591,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.021998166819431713,0.7452902346849442,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.2223414271946935,5.720139960418454,0.04681553841650975,0.024390243902439025,0.0,41.0,0.5,0.021998166819431713,0.0,0.0,0.0,0.12098991750687442,0.021998166819431713,0.0,90.91666666666667,40.0,0.2,0.4399633363886343,0.0,1.0,0.025,0.0,0.175,0.275,0.35,0.2,0.0,2
4598,0.5,0.0,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.0,0.03333333333333333,-0.35201513674110174,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.5,0.7142857142857143,0.5,3.4474516875971286,6.968626532391246,0.03851028579798502,0.07317073170731707,0.05365853658536585,205.0,0.75,0.006555944055944057,0.0032779720279720284,0.0,0.0,0.09670017482517484,0.006555944055944057,0.0,610.1333333333333,198.0,0.2676767676767677,0.3245192307692308,0.21428571428571427,0.4,0.025252525252525252,0.0707070707070707,0.25757575757575757,0.19696969696969696,0.24242424242424243,0.30303030303030304,0.006555944055944056,0
4600,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.02011060834590246,-0.16791411861777306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6513821017356518,5.315777765729988,0.07202011047041908,0.023255813953488372,0.023255813953488372,129.0,0.6666666666666666,0.015160448075465342,0.0,0.0,0.0,0.1819253769055841,0.020213930767287124,0.0,197.88333333333333,157.0,0.20382165605095542,0.7933967826160195,0.6,0.0,0.012738853503184714,0.03184713375796178,0.1464968152866242,0.11464968152866242,0.08917197452229299,0.6496815286624203,0.020213930767287124,1
4604,0.5,0.0,0.0,0.75,0.16666666666666666,0.0,0.0,0.030214015946286196,-1.0203467551618814,0.25,0.08333333333333333,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,2.637268746013682,6.701989799273203,0.06417789457703425,0.01694915254237288,0.02711864406779661,295.0,0.6666666666666666,0.029911263252351356,0.001994084216823424,0.003988168433646848,0.0,0.17149124264681445,0.00997042108411712,0.001994084216823424,501.4833333333333,330.0,0.06363636363636363,0.6580477915517299,0.0,0.0,0.00909090909090909,0.0030303030303030303,0.1484848484848485,0.2,0.2606060606060606,0.39090909090909093,0.00997042108411712,2
4606,0.06666666666666667,0.0,0.0,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0188197900547865,-0.44468127004802227,0.0,0.4,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.0,0.4666666666666667,1.0,1.3649164833054608,4.736196459144721,0.05980885677861591,0.012519561815336464,0.014084507042253521,639.0,0.6,0.024343535979746176,0.0009737414391898471,0.0009737414391898471,0.0,0.14119250868252783,0.009737414391898472,0.0019474828783796942,1026.9666666666667,734.0,0.08174386920980926,0.7147262163653477,0.5,0.3333333333333333,0.01226158038147139,0.008174386920980926,0.19346049046321526,0.2329700272479564,0.2356948228882834,0.33787465940054495,0.011684897270278166,0
4608,0.46153846153846156,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.01626355296080067,-0.3551489105448127,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.6923076923076923,0.0,0.07692307692307693,0.0,1.3403108231072132,4.510851497730114,0.03141546000507913,0.018789144050104383,0.022964509394572025,479.0,0.631578947368421,0.024795006198751548,0.0006525001631250407,0.0006525001631250407,0.0,0.19183504795876197,0.01696500424125106,0.003915000978750244,1532.5666666666664,613.0,0.2234910277324633,0.39998259999565006,0.3333333333333333,0.25,0.013050570962479609,0.009787928221859706,0.20880913539967375,0.21044045676998369,0.25774877650897227,0.32300163132137033,0.013702503425625859,2
4609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009945300845350571,-0.030264871194958687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.145202720089019,7.120956396500395,0.03501184150491361,0.11764705882352941,0.0784313725490196,51.0,0.3333333333333333,0.01008290387631638,0.0,0.0033609679587721267,0.0,0.2251848532377325,0.02016580775263276,0.0,297.5333333333333,60.0,0.4666666666666667,0.2016580775263276,0.75,0.0,0.0,0.06666666666666667,0.36666666666666664,0.1,0.21666666666666667,0.31666666666666665,0.006721935917544253,1
4610,0.2602739726027397,0.0,0.0,0.589041095890411,0.2876712328767123,0.1917808219178082,0.0136986301369863,0.04377329828804429,2.9187545268796384,0.4794520547945205,0.2876712328767123,0.1780821917808219,0.0547945205479452,0.1506849315068493,0.0,0.8493150684931506,1.0,1.4317268735032778,6.673301072397325,0.026376001006862423,0.14439655172413793,0.11422413793103449,464.0,0.3,0.011279467609128848,0.001127946760912885,0.001127946760912885,0.0,0.19118697597473397,0.010715494228672406,0.0005639733804564424,1773.1333333333332,352.0,0.25,0.19851862992066777,0.2222222222222222,1.0,0.008522727272727272,0.07670454545454546,0.23011363636363635,0.18181818181818182,0.18181818181818182,0.40625,0.010715494228672408,3
4611,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0473634354278497,-0.8110759053379297,0.2,0.2,0.6,0.0,0.4,0.0,0.6,0.0,0.26188486831722557,4.066254001950826,0.024667977572715497,0.1320754716981132,0.09433962264150944,53.0,0.75,0.01945209920570595,0.0,0.0,0.0,0.14102771924136814,0.029178148808558926,0.0,205.63333333333333,45.0,0.4222222222222222,0.21883611606419193,0.3333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.15555555555555556,0.2222222222222222,0.4888888888888889,0.01945209920570595,1
4612,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.0129101667563206,-0.40516915544867516,0.75,0.25,0.0,0.0,0.0,0.0,0.75,0.0,2.6034038950338387,6.187633900632119,0.0520273843548341,0.0017006802721088435,0.006802721088435374,588.0,0.6333333333333333,0.018453021682300473,0.0006151007227433492,0.0018453021682300474,0.0,0.06335537444256496,0.02214362601876057,0.0036906043364600947,1625.75,755.0,0.10993377483443709,0.46440104567122864,1.0,0.0,0.0,0.0013245033112582781,0.176158940397351,0.23973509933774834,0.280794701986755,0.3033112582781457,0.0012302014454866985,1
4613,0.2962962962962963,0.0,0.0,0.8518518518518519,0.07407407407407407,0.14814814814814814,0.0,0.032347596893033286,1.4464172795414925,0.1111111111111111,0.2962962962962963,0.4444444444444444,0.14814814814814814,0.5555555555555556,0.0,0.37037037037037035,1.0,1.502342929580897,4.222243927940821,0.03191050161766169,0.039755351681957186,0.06116207951070336,327.0,0.7142857142857143,0.01354598377707181,0.0,0.0009675702697908436,0.0,0.173195078292561,0.010643272967699279,0.0029027108093725306,1033.5166666666667,298.0,0.21140939597315436,0.2883359403976714,0.2222222222222222,0.6666666666666666,0.010067114093959731,0.030201342281879196,0.3523489932885906,0.18791946308724833,0.22483221476510068,0.2348993288590604,0.009675702697908435,0
